sigma,realization,dprime_analytic,h0_bottleneck_normalized,h1_bottleneck_normalized
0.5,0,17.724538509055158,0.5296886334832223,0.41897199316639316
0.5,1,17.724538509055158,0.7231905462631276,0.6138648064274099
0.5,2,17.724538509055158,0.701002288663638,0.7053108873288332
0.5,3,17.724538509055158,0.8932147420108454,0.9212583944963251
0.5,4,17.724538509055158,1.013314588011486,0.819364041774884
0.5,5,17.724538509055158,0.5416025569833052,0.46393681080983445
0.5,6,17.724538509055158,0.7484612901238561,0.5888435338199953
0.5,7,17.724538509055158,1.090735775791483,0.6167321920972071
0.5,8,17.724538509055158,0.9071429060383287,0.4740005513410055
0.5,9,17.724538509055158,0.8944206773042336,0.6544933610578367
0.5,10,17.724538509055158,0.8596438213130431,0.731149367079799
0.5,11,17.724538509055158,0.8884817438953402,0.6509640186916205
0.5,12,17.724538509055158,0.477920785918076,0.8838919000199517
0.5,13,17.724538509055158,0.5971136650422979,0.9812918102813641
0.5,14,17.724538509055158,0.9291733796101869,0.6240138461462229
0.5,15,17.724538509055158,0.9827673215352137,0.7417251307238502
0.75,0,11.816359006036771,0.7846776520872379,0.37268410481692715
0.75,1,11.816359006036771,0.42374368654973704,0.3841952076642183
0.75,2,11.816359006036771,0.26564741049801466,0.2401656891084257
0.75,3,11.816359006036771,0.5598045344478505,0.40323949734842596
0.75,4,11.816359006036771,0.5416448522605241,0.5152365098639021
0.75,5,11.816359006036771,0.3667380029050555,0.2141760682947161
0.75,6,11.816359006036771,0.30842418207952654,0.4273794215541189
0.75,7,11.816359006036771,0.4992465652151088,0.3822249908363209
0.75,8,11.816359006036771,0.4040548548229781,0.4051535413305097
0.75,9,11.816359006036771,0.6984794081734395,0.5289923268133178
0.75,10,11.816359006036771,0.5527907463492666,0.7625093873314391
0.75,11,11.816359006036771,0.7021402892928931,0.7744327982651632
0.75,12,11.816359006036771,0.4208163071759498,0.4357151192162198
0.75,13,11.816359006036771,0.34279012938843606,0.2532145321809471
0.75,14,11.816359006036771,0.48001970348887285,0.4360323061134681
0.75,15,11.816359006036771,0.4963863529539044,0.7119023912537358
0.8,0,11.077836568159473,0.8872649127443616,0.25747351487268993
0.8,1,11.077836568159473,0.1749684490074601,0.7034708025535757
0.8,2,11.077836568159473,0.3074112183138319,0.27753038462828605
0.8,3,11.077836568159473,0.4609924519970357,0.27799212007407414
0.8,4,11.077836568159473,0.4376047009959412,0.4367241942037355
0.8,5,11.077836568159473,0.3609001994795327,0.38585890586767985
0.8,6,11.077836568159473,0.5209353190655428,0.39751937448016833
0.8,7,11.077836568159473,0.6000036258793173,0.23778271070048554
0.8,8,11.077836568159473,0.579018946225926,0.3872904252334933
0.8,9,11.077836568159473,0.8225501503252655,0.42388990840830437
0.8,10,11.077836568159473,0.37588489521289437,0.19883737673901467
0.8,11,11.077836568159473,0.20317104561422605,0.38794788939936015
0.8,12,11.077836568159473,0.5540932342213934,0.687625544043118
0.8,13,11.077836568159473,0.5724345391298455,0.47375008650007444
0.8,14,11.077836568159473,0.6775145709537317,0.37184428698117983
0.8,15,11.077836568159473,0.4989107445073482,0.6593937116529437
0.8,16,11.077836568159473,0.4616081575517293,0.3527113387949288
0.8,17,11.077836568159473,0.6679997379123565,0.45728515920686724
0.8,18,11.077836568159473,0.6064444870567556,0.31153080566383956
0.8,19,11.077836568159473,0.45626396127372,0.5319366554912082
0.8,20,11.077836568159473,0.481051504459188,0.32113858567292636
0.8,21,11.077836568159473,0.6474555732704209,0.38927680260754555
0.8,22,11.077836568159473,0.3858984925009659,0.46798969617721686
0.8,23,11.077836568159473,0.46240192939612607,0.5706707755495766
0.8,24,11.077836568159473,0.4831039995473124,0.4902924945463355
0.8,25,11.077836568159473,0.26517195225360557,0.35606567437687864
0.8,26,11.077836568159473,0.2241216874159417,0.26540338194034174
0.8,27,11.077836568159473,0.27711548843802103,0.1755653152517109
0.8,28,11.077836568159473,0.5975208126853162,0.44585324867428155
0.8,29,11.077836568159473,0.4319929659787231,0.30360454774754286
0.8,30,11.077836568159473,0.5007346676058549,0.36395786551877557
0.8,31,11.077836568159473,0.6246112682406112,0.34533072253263036
0.8,32,11.077836568159473,0.7203596421668242,0.4210648947436428
0.8,33,11.077836568159473,0.3859022162588949,0.3121156466732676
0.8,34,11.077836568159473,0.6536120593980116,0.4114271319574726
0.8,35,11.077836568159473,0.3826217334863605,0.29317758386715675
0.8,36,11.077836568159473,0.9057887474090672,0.5982765878821573
0.8,37,11.077836568159473,0.3044727341604127,0.5240360543010136
0.8,38,11.077836568159473,0.32527442667949447,0.40628565354418156
0.8,39,11.077836568159473,0.6516837332032435,0.5678385922017262
0.8,40,11.077836568159473,0.40569020636678066,0.47110087742546025
0.8,41,11.077836568159473,0.3734424197224602,0.38416172083866273
0.8,42,11.077836568159473,0.3771136050449053,0.38370713048953536
0.8,43,11.077836568159473,0.5120979559510326,0.3426682569525198
0.8,44,11.077836568159473,0.26771491282369486,0.26816778869314734
0.8,45,11.077836568159473,0.3079441797572303,0.39693390612427476
0.8,46,11.077836568159473,0.7544324376513951,0.27573541924620587
0.8,47,11.077836568159473,0.6133861338985127,0.6294111859662013
0.8,48,11.077836568159473,0.46103586712040795,0.23414260792731825
0.8,49,11.077836568159473,0.7386576559521065,0.6199444288415992
0.8,50,11.077836568159473,0.37901094397623875,0.8024609094606083
0.8,51,11.077836568159473,0.6371881113444818,0.1980290740712172
0.8,52,11.077836568159473,0.3479765090758341,0.2730323158712575
0.8,53,11.077836568159473,0.39997618101690874,0.34234924297000646
0.8,54,11.077836568159473,0.7614317073724913,0.5408376249343655
0.8,55,11.077836568159473,0.6960919896461728,0.5089901786233763
0.8,56,11.077836568159473,0.26052124459806386,0.3982769587694678
0.8,57,11.077836568159473,0.5210531644958888,0.45347988326223987
0.8,58,11.077836568159473,0.5969527897908394,0.3695744366262492
0.8,59,11.077836568159473,0.6382398209049972,0.641577374941614
0.8,60,11.077836568159473,0.6466586467459884,0.49840007753971044
