sigma,realization,dprime_analytic,h0_bottleneck_normalized,h1_bottleneck_normalized
0.5,0,17.724538509055158,0.5296886334832223,0.41897199316639316
0.5,1,17.724538509055158,0.7231905462631276,0.6138648064274099
0.5,2,17.724538509055158,0.701002288663638,0.7053108873288332
0.5,3,17.724538509055158,0.8932147420108454,0.9212583944963251
0.5,4,17.724538509055158,1.013314588011486,0.819364041774884
0.5,5,17.724538509055158,0.5416025569833052,0.46393681080983445
0.5,6,17.724538509055158,0.7484612901238561,0.5888435338199953
0.5,7,17.724538509055158,1.090735775791483,0.6167321920972071
0.5,8,17.724538509055158,0.9071429060383287,0.4740005513410055
0.5,9,17.724538509055158,0.8944206773042336,0.6544933610578367
0.5,10,17.724538509055158,0.8596438213130431,0.731149367079799
0.5,11,17.724538509055158,0.8884817438953402,0.6509640186916205
0.5,12,17.724538509055158,0.477920785918076,0.8838919000199517
0.5,13,17.724538509055158,0.5971136650422979,0.9812918102813641
0.5,14,17.724538509055158,0.9291733796101869,0.6240138461462229
0.5,15,17.724538509055158,0.9827673215352137,0.7417251307238502
0.75,0,11.816359006036771,0.7846776520872379,0.37268410481692715
0.75,1,11.816359006036771,0.42374368654973704,0.3841952076642183
0.75,2,11.816359006036771,0.26564741049801466,0.2401656891084257
0.75,3,11.816359006036771,0.5598045344478505,0.40323949734842596
0.75,4,11.816359006036771,0.5416448522605241,0.5152365098639021
0.75,5,11.816359006036771,0.3667380029050555,0.2141760682947161
0.75,6,11.816359006036771,0.30842418207952654,0.4273794215541189
0.75,7,11.816359006036771,0.4992465652151088,0.3822249908363209
0.75,8,11.816359006036771,0.4040548548229781,0.4051535413305097
0.75,9,11.816359006036771,0.6984794081734395,0.5289923268133178
0.75,10,11.816359006036771,0.5527907463492666,0.7625093873314391
0.75,11,11.816359006036771,0.7021402892928931,0.7744327982651632
0.75,12,11.816359006036771,0.4208163071759498,0.4357151192162198
0.75,13,11.816359006036771,0.34279012938843606,0.2532145321809471
0.75,14,11.816359006036771,0.48001970348887285,0.4360323061134681
0.75,15,11.816359006036771,0.4963863529539044,0.7119023912537358
0.8,0,11.077836568159473,0.7784742193433203,0.39766679065037347
0.8,1,11.077836568159473,0.40616111021562606,0.6333326558805565
0.8,2,11.077836568159473,0.34705336653794755,0.31852860163371943
0.8,3,11.077836568159473,0.4408310126365937,0.2861843648751538
0.8,4,11.077836568159473,0.41275371647600284,0.19121378880717743
0.8,5,11.077836568159473,0.6825264773980863,0.28168888819528376
0.8,6,11.077836568159473,0.30024416966564804,0.26580185330206546
0.8,7,11.077836568159473,0.583912756573089,0.6462457626330783
0.8,8,11.077836568159473,0.2866463118175122,0.2367854883813507
0.8,9,11.077836568159473,0.6122356804726502,0.362377471097677
0.8,10,11.077836568159473,0.6057442689819251,0.7093500490630884
0.8,11,11.077836568159473,0.2826280895313992,0.2553777382632603
0.8,12,11.077836568159473,0.36829179837070025,0.3073458663843858
0.8,13,11.077836568159473,0.5073867305851539,0.37222672433090526
0.8,14,11.077836568159473,0.4976712526716817,0.27699902967323276
0.8,15,11.077836568159473,0.37761924824381515,0.4210863591618111
0.8,16,11.077836568159473,0.45672794180876514,0.31839741418587736
0.8,17,11.077836568159473,0.5107875125330937,0.2160641199409546
0.8,18,11.077836568159473,0.3590832520851898,0.26869721195834545
0.8,19,11.077836568159473,0.3365935067597279,0.5107600480721142
0.8,20,11.077836568159473,0.4369645698872206,0.6374846103800854
0.8,21,11.077836568159473,0.4458035305846447,0.48696737278863017
0.8,22,11.077836568159473,0.6699014056110738,0.418221830831494
0.8,23,11.077836568159473,0.7385281521788308,0.5291194068085322
0.8,24,11.077836568159473,0.5394526316292074,0.5130319854257729
0.8,25,11.077836568159473,0.27127622400872275,0.5451797132837066
0.8,26,11.077836568159473,0.3805393285391377,0.3460109453133342
0.8,27,11.077836568159473,0.42171896296140904,0.9013053507935556
0.8,28,11.077836568159473,0.5803294677215827,0.2710623418223206
0.8,29,11.077836568159473,0.2596880133835179,0.3541545898968751
0.8,30,11.077836568159473,0.4966194595994561,0.3537942210681334
0.8,31,11.077836568159473,0.3956352379052831,0.42048567874330434
0.8,32,11.077836568159473,0.3666821119228597,0.5265982548988072
0.8,33,11.077836568159473,0.3707955560484958,0.6834409078532275
0.8,34,11.077836568159473,0.2726037856896166,0.39940790944881066
0.8,35,11.077836568159473,0.6083486132693491,0.2985960472976846
0.8,36,11.077836568159473,0.40760952303405246,0.5067478265016638
0.8,37,11.077836568159473,0.3494363185171262,0.38824666248799
0.8,38,11.077836568159473,0.5642260515352971,0.20393647746922364
0.8,39,11.077836568159473,0.31534413690928437,0.33077341155533907
0.8,40,11.077836568159473,0.3684460440818727,0.343213479531111
0.8,41,11.077836568159473,0.4134302678926809,0.49305188503344677
0.8,42,11.077836568159473,0.34688855088545356,0.33144619533585373
0.8,43,11.077836568159473,0.5437892453227958,0.6345877227125165
0.8,44,11.077836568159473,0.6063248099692127,0.29135028979922833
0.8,45,11.077836568159473,0.5465679573286706,0.4669566071091464
0.8,46,11.077836568159473,0.4528143983991248,0.5356830948203025
0.8,47,11.077836568159473,0.5347530204582971,0.5138911953871724
0.8,48,11.077836568159473,0.3235604242299973,0.22012715970498536
0.8,49,11.077836568159473,0.27527762169975994,0.48753162448353565
0.8,50,11.077836568159473,0.3656901420702699,0.39494699165311786
0.8,51,11.077836568159473,0.7083817716633812,0.6794958856536892
0.8,52,11.077836568159473,0.6702465162228568,0.40499165193961795
0.8,53,11.077836568159473,0.5461949504488296,0.3765446852538374
0.8,54,11.077836568159473,0.4482759229215667,0.49985556195083963
0.8,55,11.077836568159473,0.5160492491334973,0.3553584907395653
0.8,56,11.077836568159473,0.5604489209846323,0.22898845478083282
0.8,57,11.077836568159473,0.43433431327594085,0.5764965689779161
0.8,58,11.077836568159473,0.5112824352691064,0.4452318960682272
0.8,59,11.077836568159473,0.2958532166037063,0.2239589724930117
0.8,60,11.077836568159473,0.42926248274130757,0.5487677157241172
