sigma,dprime_analytic,dprime_empirical,h0_bottleneck,h0_bottleneck_ci_low,h0_bottleneck_ci_high,h0_total_persistence_delta,h0_total_persistence_delta_ci_low,h0_total_persistence_delta_ci_high,h0_max_persistence_delta,h0_max_persistence_delta_ci_low,h0_max_persistence_delta_ci_high,h0_persistence_entropy_delta,h0_persistence_entropy_delta_ci_low,h0_persistence_entropy_delta_ci_high,h0_n_persistent_delta,h0_n_persistent_delta_ci_low,h0_n_persistent_delta_ci_high,h0_landscape_l2_delta,h0_landscape_l2_delta_ci_low,h0_landscape_l2_delta_ci_high,h1_bottleneck,h1_bottleneck_ci_low,h1_bottleneck_ci_high,h1_total_persistence_delta,h1_total_persistence_delta_ci_low,h1_total_persistence_delta_ci_high,h1_max_persistence_delta,h1_max_persistence_delta_ci_low,h1_max_persistence_delta_ci_high,h1_persistence_entropy_delta,h1_persistence_entropy_delta_ci_low,h1_persistence_entropy_delta_ci_high,h1_n_persistent_delta,h1_n_persistent_delta_ci_low,h1_n_persistent_delta_ci_high,h1_landscape_l2_delta,h1_landscape_l2_delta_ci_low,h1_landscape_l2_delta_ci_high
1.6043958069947517,5.523742467968549,5.493245118379888,0.27276081891110165,0.21322573870070136,0.3380555304593726,-0.3279203067463641,-0.5669655649997729,-0.06740885251972914,0.018744729993735387,-0.005443468873579863,0.06167765886327735,2.8017753924025612e-05,-0.00011324194779275404,0.00017923788398274955,-0.25,-0.9375,0.4078124999999986,-0.010692294484420994,-0.022442532853205067,0.0021388762479911385,0.31754750072666615,0.24897688222257605,0.4188647658348537,-0.4886560539623588,-0.7750027397060677,-0.23017451195933072,0.005974172248719656,3.230139152943793e-05,0.015274271094120802,-6.108917262348523e-05,-0.00012280429749038645,1.0144153018035173e-05,0.0,-0.6875,0.625,-0.0008381359811586719,-0.008334042767031313,0.007531210068544558
1.677006127647937,5.28457774150011,4.953476254559625,0.3766981805016443,0.2930745002270958,0.47133289252595745,-0.526180977562916,-0.8209132862609494,-0.16201622456073853,-0.005136471574611001,-0.012973017102870497,-2.3869795029440866e-15,-1.1418327092616032e-05,-0.0001234756362272854,9.728506751756623e-05,-0.0625,-0.5,0.3125,-0.008621388484156611,-0.018315306501862083,0.0014533847404831987,0.32965437020329214,0.2675831174413106,0.39774131819323716,-0.41390533364415205,-0.7349983241534546,-0.07447855510849744,-6.583322042247319e-05,-0.00019898972404883697,3.0302949469834805e-05,1.9303120446345634e-05,-7.193355601786549e-05,0.00010466431143269921,0.4375,-0.25,1.125,-0.01213351326092349,-0.023310047250440745,-0.00034210530116875513
1.752902581711826,5.055768270860201,5.159974162653554,0.2740013670088065,0.2254404558353273,0.3428635047075166,-0.8301794571397068,-1.0997304883238441,-0.542445545101517,-0.00039146975623222113,-0.0011741429016240272,2.6945319336890633e-09,-8.580871067903617e-05,-0.00017766094006637368,1.4739368795513292e-05,-0.0625,-0.6578124999999999,0.5,-0.012957754545551481,-0.026271298168023295,-0.001678084062125452,0.3329683556231163,0.26221996065487424,0.4218681744211283,-0.8543561813254428,-1.1989126607708642,-0.5724228016444997,4.5235417245326204e-08,-6.384267699360847e-08,2.1183968203358772e-07,1.674843087412503e-05,-4.89559461588171e-05,7.345424752701335e-05,-0.75,-1.6578125,0.0625,-0.02011599498143868,-0.031048075334598024,-0.009057336265900402
1.8322338900940776,4.836865698446687,5.3108011257479095,0.3237674133768087,0.2707349676217329,0.3740295233522591,-0.7905626153304866,-1.1034724826418347,-0.4758665167920053,-0.0016264977716112239,-0.011553813009605955,0.005910240017302287,-4.617008482987739e-05,-0.00016459946930874603,8.000533588572713e-05,-0.5,-0.875,-0.09218750000000142,-0.016729021280915024,-0.02633949165509384,-0.005704223321709978,0.27513341703461325,0.2338931119690635,0.3319600472063974,-0.8267347829709593,-1.165795069031752,-0.5234531330829,-0.003340984607438202,-0.010028437972800675,3.6625779845922413e-06,8.45830728383179e-05,2.3316492743123696e-05,0.000146511905898139,0.375,-0.0625,0.8125,-0.024327131301132177,-0.03461829283881779,-0.015854948014473316
1.9151555043811181,4.627441079460239,4.501090866086134,0.3291006941047546,0.2830918086059275,0.3815622244965106,-0.5693376812951101,-1.1053692539555136,-0.024110756566194397,9.824275198910826e-08,-1.3000411435395986e-05,1.207983322063233e-05,-1.2859291229350145e-05,-0.00011049585035865367,8.278110112569651e-05,-0.1875,-0.5953124999999999,0.1875,-0.010027358345588766,-0.02369455031455605,0.005435320233771566,0.3537610128515487,0.27064290104744765,0.44858494289306233,-0.5853022391052036,-1.1204509795579398,-0.06853382190625451,-0.027356192923707057,-0.09034040229064876,0.006962280520507001,-4.714910002145967e-05,-9.4180770267005e-05,4.724163270450265e-06,0.5,0.0625,0.9375,-0.00394984124923603,-0.020837609518036503,0.01083802517976826
2.0018299114492244,4.427084041376793,4.441157395558111,0.35319077859528114,0.28129259862904576,0.44126261459181604,-0.3354338590465318,-0.6500018333958856,-0.016789988540225037,0.03541959572276698,-0.018668729931527007,0.1234207927677304,-8.794566821318517e-05,-0.00019119884236007826,2.0910477629125505e-05,-0.4375,-1.125,0.25,0.0074451105166595255,-0.010074174216806562,0.025070211727620008,0.3508716440497894,0.27125734776640015,0.44973238119990777,-0.2831112226821233,-0.6409682683500165,0.07389804408928735,-0.023927273468759114,-0.10660515325017295,0.03063424415222671,-3.3311716080453024e-05,-9.232096976849458e-05,3.4282402899909956e-05,-0.6875,-1.25,-0.125,-0.001959982162304641,-0.012307217009583172,0.009388859473208444
2.092426951861423,4.235401979812822,4.045821624745046,0.29754842390915204,0.2627357261510294,0.3393878934940145,-0.4081351643937694,-0.7244362930672693,-0.1396216335871899,-0.0016292179434750365,-0.0044407541767937115,0.0006443421559025969,1.5394906729249147e-05,-9.91348126294672e-05,0.00012087277966158211,0.4375,-0.1875,1.0625,-0.00837690818815684,-0.024474661921159633,0.007256372900510592,0.2937008179546955,0.2517573962354663,0.3397649286108853,-0.446604716732395,-0.8202247700715006,-0.1406479751303823,0.00010955679798402285,-2.0207360623802906e-05,0.0003589813515893603,-3.5753257806026006e-05,-9.914520611919025e-05,3.0230980273190888e-05,0.0,-0.75,0.8125,-0.007063980035320938,-0.01633970139001899,0.002489285749120237
2.1871241526741168,4.052019289207706,4.167379134440422,0.3113009697602659,0.2773092304683255,0.34728215608632396,-0.5071792821520091,-0.7741329654489129,-0.2445256990018933,0.017975302410043303,-2.072115187279344e-06,0.053856743033177355,8.249727946374463e-05,-4.819391646460197e-05,0.00023430503920528198,0.25,0.0,0.5,-0.019315435018968152,-0.03489623940012608,0.000775319569171048,0.3620111144582815,0.3117831460369442,0.4087243821748851,-0.6378886820443199,-0.9283448044770722,-0.3469537476169338,0.010350226172832211,0.002517697640720215,0.019771864359042733,-5.8330133363260206e-05,-0.00011244064910416324,8.162837776916341e-06,0.25,-0.4375,0.9375,-0.006606043971110864,-0.0177233982558034,0.005081998951681643
2.2861070753055728,3.876576626815699,4.066502842274147,0.2783617443364288,0.23835642793032655,0.31725686724465413,-0.23810494037189756,-0.692003897983642,0.2463422873980732,3.7426268206797175e-07,-1.2406843485357478e-07,1.1947947886670195e-06,-3.1695480812832244e-05,-0.0001231527580947772,6.82292512439786e-05,0.125,-0.375,0.625,0.0005852279781302094,-0.010536487429480023,0.012179437344739768,0.4148854628624639,0.3020535349710537,0.5447780940526871,-0.19515099797160929,-0.6300769061134375,0.15053956517303235,-0.0014060153020793997,-0.005072208144224785,0.0008541618276351803,-2.3184233041539937e-05,-7.666503913374423e-05,4.354527275942924e-05,-0.0625,-0.5625,0.5,-0.0002890579388807879,-0.015049081898097949,0.013224921142665845
2.38956967914794,3.7087302085652682,3.6632201159422055,0.3466939457974909,0.2682356941335852,0.4346992553942166,-0.39552432075532806,-0.7538328010942074,-0.04765219000490724,0.014506405561264757,-0.031298705762782576,0.07663621752002889,4.867930603708048e-05,-3.98587902661257e-05,0.00013765585040041294,0.3125,-0.25,0.8125,-0.01714316532554605,-0.043635598381709696,0.0038086416640396676,0.36869381456568473,0.28661200203284115,0.46284095700256406,-0.5594809022091454,-0.8926960443125594,-0.24158734517718733,-0.0011862883012321301,-0.04050024690597704,0.02778581866105912,2.2558234870240224e-05,-3.34500231520013e-05,7.699476798721792e-05,-0.1875,-0.75,0.3125,-0.020753854039138098,-0.03666477129887693,-0.004179915946579774
2.4977147016352923,3.548151135406024,3.8135989246480904,0.3151811971369529,0.2525142392308696,0.39064390473992083,-0.4981264080859944,-0.7489172649750764,-0.22041161437873183,-0.005822903695225201,-0.028437347392919355,0.010696132700167034,-0.00010205538337038078,-0.0002240993025675833,2.4647026511292988e-05,-0.1875,-0.5625,0.1875,-0.0019970179074224603,-0.019394500719013986,0.015438878969042055,0.3800117531481275,0.32372133953053706,0.4489635507804817,-0.5544765299515575,-0.9089861433870269,-0.18944916052769561,-0.019307481303031504,-0.05792223596019678,-6.778136167617799e-08,1.98001539886139e-07,-4.525757601689106e-05,4.744168190490283e-05,-0.125,-0.75,0.375,-0.016541842008183316,-0.03592618845014597,-0.00015646168581462665
2.610754055512453,3.394524748823208,3.4726013845096864,0.29850895845797165,0.24889725987163655,0.3466575950706989,-0.38177941835209595,-0.8054346574391346,0.047509108194506655,-0.000810341365441003,-0.002468150603164912,3.7057367706827546e-05,-3.679247613119774e-05,-0.00010878008391091986,3.6732156231589196e-05,0.125,-0.4375,0.75,-0.007426974374115325,-0.02059144164108264,0.007078281616924047,0.35493623775146776,0.2892862105878805,0.42555307914193097,-0.4822203540559826,-0.8037868607253529,-0.14630469654946554,-4.627633200815495e-05,-0.00036191453887460533,0.00022299431736189922,1.3540587156968265e-05,-5.0971381520094336e-05,7.189201544333111e-05,-0.375,-0.8125,0.1875,-0.02544925169184875,-0.041623324463980274,-0.00859601067543041
2.728909244083066,3.247550014256839,3.276977682634138,0.3989308428558421,0.3092990990820134,0.5045854057965661,-0.5517149661301346,-0.9574067163134344,-0.04199152963264523,-0.005649527217327921,-0.014847707247273995,0.0007459681729381163,7.309210943995392e-05,1.404450724082074e-05,0.00013685953152073045,0.0,-0.375,0.3125,-0.018971964844936906,-0.03627001061496382,0.0007160504980631198,0.41148810247437984,0.34601058976917515,0.48101044446267743,-0.4241525021762982,-0.8561531924150074,0.12459157077012979,-0.012713940341793739,-0.03979215604512132,0.0014399502856552086,4.956893512819693e-06,-4.03617706099868e-05,5.07406864493062e-05,-0.3125,-0.6875,0.0625,-0.012555781681635736,-0.02954935690193141,0.004589884154154821
2.852411795250579,3.106938931217344,3.171712997481359,0.4089468907483934,0.32861934664956816,0.49452754216867084,-0.612631110121697,-0.8645218902896531,-0.3259932915477336,-0.012023090825238447,-0.03160702260320029,5.515668388106354e-07,-8.820554604160868e-06,-8.255606069890731e-05,6.494493783269076e-05,-0.375,-0.75,-0.02968750000000142,-0.019894933735185916,-0.03185336945393742,-0.008592224574878193,0.36687709303147736,0.29663413096575353,0.451450179132172,-0.8935711961943298,-1.1554968918593347,-0.6366371299146067,0.002732417075031246,3.351054989053637e-10,0.008197140940986045,-2.3823848200765774e-05,-6.520649855976113e-05,1.2919589777994618e-05,0.0,-0.25,0.3125,-0.018946811005971398,-0.03231944881719579,-0.005686372390176646
2.981503715202692,2.9724159689417307,3.120034458939665,0.3995398064390665,0.3281000321573466,0.4703202568647131,-0.12583674582100457,-0.4520282658302463,0.15528731973333965,0.0397847802028265,-0.018466710519544755,0.1446615461970147,-3.2037058613099134e-05,-8.234529810014907e-05,1.6083482156079e-05,-0.0625,-0.5625,0.4375,0.008591680024163217,-0.011251840160446246,0.032994426597774025,0.37627193712374013,0.3172716457428569,0.4533882400070338,0.14873653397012276,-0.235242949646198,0.5157039796597842,0.001484348701913607,7.209496175525354e-07,0.0036761326146303617,1.2606422123639938e-05,-2.7522496559495567e-05,5.157487900254581e-05,-0.25,-0.625,0.0625,0.004088490884132767,-0.01157156536459265,0.018394580548911275
3.1164379626282335,2.8437175264845083,2.915523061142073,0.3857574164859908,0.31580919426717136,0.4783874876189327,-0.4736299002433384,-0.8414716575336343,-0.08090076270167713,0.001255641397569729,-5.593495281536185e-07,0.00303737189582281,-2.0366202617749796e-05,-8.232219431042187e-05,4.884121526829015e-05,0.1875,-0.0625,0.4375,-0.016807062551690066,-0.035947968847657184,0.0018918558748633111,0.3799238525155676,0.3283611890680151,0.44066864260742544,-0.4551466709659735,-0.8728188098455008,-0.04483827553516742,0.01147595312647598,7.427186131381269e-05,0.03365204915593367,1.2855221754148882e-05,-1.5650298731305356e-05,4.1374940980283534e-05,-0.25,-0.875,0.375,-0.0127445254576255,-0.02887297527719239,0.0016055372794489032
3.2574789443957304,2.720591416185363,2.6454759398217487,0.4254062436502646,0.3363425587701594,0.5052436921747177,-0.3537667789434522,-0.8014824086538695,0.07279109472654981,0.0008920584173716106,-9.769344306298499e-08,0.002675729990106568,7.45884000619701e-05,1.2620573859588314e-05,0.00012729795610880027,0.0625,-0.4375,0.5625,-0.03108182628689793,-0.047115904023150246,-0.01718739502624947,0.4443122312171131,0.3772830654972595,0.5232083164997923,-0.5743551392409927,-1.0651762668670188,-0.11722244113142338,-0.005800178882261697,-0.017416775934469372,1.7400537675463234e-05,9.933543137718992e-06,-2.0355142807358672e-05,4.359747925706536e-05,-0.3125,-0.6875,0.125,-0.012070096936088959,-0.027214856321469673,0.0021065465428032606
3.404903033664961,2.6027963695014344,2.73859986831134,0.4218276226636296,0.35315142323366183,0.4975359653544243,-0.3944211833335203,-0.6600983031932117,-0.07356192371622829,-0.006859407841684595,-0.020578638057072853,3.839587755072315e-07,7.2531394677555205e-06,-4.818039799936724e-05,5.720022812077951e-05,-0.25,-0.5625,0.125,-0.018957380290715697,-0.03388182193020992,-0.00478991346442765,0.4369330774940608,0.3806533115540547,0.4992437443025028,-0.406961546486059,-0.7507230674440393,-0.07130080789893896,0.0022603802405319895,-3.919680088837474e-09,0.006781144642142365,1.157508791654882e-05,-2.3050193764422023e-05,4.473788446290591e-05,-0.4375,-0.9375,0.0625,-0.009257502526873296,-0.025412843872189627,0.0071344514827676115
3.5589991114467354,2.4901015642358684,2.525985788349882,0.3857580758071604,0.3300146596871213,0.4452091762157917,-0.1266744402324207,-0.4824245052399703,0.32339858877420613,0.008232190411862517,-0.0003755750721374379,0.02526004047983289,3.124384859010121e-05,-6.620711224606113e-05,0.00012992462266857432,0.0625,-0.3125,0.4375,-0.0033100129044907334,-0.030320802527136426,0.024366668392682995,0.4714108773158733,0.40716163259773913,0.5456440527414569,-0.37720863464573995,-0.8376257217212754,0.09356258910587767,0.005014288247151444,-0.0034506653840627203,0.018497592030286333,1.3739259646206037e-05,-1.2267817526370737e-05,4.691907154575625e-05,0.0,-0.4375,0.4703124999999986,-0.006087314675408351,-0.02208877800989284,0.0085148837148266
3.7200691326721116,2.382286172236226,2.5495234091593604,0.3876042601091703,0.3369197684969356,0.45628386781368735,-0.10310007990511849,-0.40888925477663773,0.2514031944192111,-0.003010113144373716,-0.009030272400927136,-9.599698813644863e-12,-8.954562394636323e-06,-7.85825395399925e-05,5.471566462486446e-05,0.0625,-0.1875,0.375,0.0031267196857420743,-0.012917724901002358,0.019682112394537873,0.4205112174589667,0.32909716059573674,0.5254810798794685,-0.19534350220044416,-0.510886648764074,0.13959468651478338,-0.0477824063472978,-0.14334608749466918,1.3585339253663343e-06,-2.1300417684944062e-05,-5.334194571869344e-05,1.2159215118068276e-05,0.125,-0.25,0.4375,0.001117702849333213,-0.013070015086694963,0.018352933758584947
3.888428717880266,2.2791389266764672,2.488530035953118,0.3595560676814773,0.3207693621864424,0.3977647195413294,-0.1780783660930183,-0.5929689191056425,0.2703411697961058,-0.048945922035139255,-0.10962100035616067,-5.4135052110385054e-05,6.706643108400634e-05,5.681844398895686e-06,0.0001393371444191896,0.3125,0.0,0.625,-0.025844402612685613,-0.043112715972530594,-0.009966309204549847,0.41858668693405776,0.3532139647474233,0.4887509471197538,-0.27004828625524624,-0.7036090151927141,0.10139869355672594,0.001119202785272666,-5.122883562719282e-07,0.002969015871642777,8.776692334566683e-06,-3.084534883527473e-05,4.504240305778505e-05,-0.1875,-0.625,0.1875,-0.017288742201746032,-0.032885903881373135,-0.001060903025384711
4.064407771684452,2.1804577080745773,2.2664296260406727,0.45397486099974294,0.3572866744066627,0.585369637239989,-0.3968370662147436,-0.7996712370022095,-0.04903595414109836,-0.007275453139839683,-0.0377055775738395,0.015187227434275483,5.236988108781038e-06,-4.6041957911006906e-05,6.181664277899872e-05,-0.0625,-0.3125,0.1875,-0.01413035082121894,-0.027428989224660947,0.0022192721907605935,0.4493423008852467,0.358530721854625,0.5687221072051164,-0.3200649859504665,-0.7847346905192722,0.12500994637977914,1.3543722344744324e-06,-2.0334622874429442e-11,4.050796973342763e-06,4.329505740807704e-06,-3.9480129802776934e-05,4.8366847949299315e-05,0.375,-0.09531249999999991,0.8125,-0.015936925878524022,-0.03329831287300733,-0.00013036412824072593
4.248351129227939,2.086049148234632,2.1166494682425396,0.4226734700376722,0.37807980863558377,0.46956934535103434,-0.2031581649368377,-0.4895386829409304,0.054832118990610426,-0.016775680681628824,-0.04753601501855774,0.0038005050244070944,2.435432632763579e-05,-3.7444766387798034e-05,0.00010370352802869379,0.0,-0.25,0.25,-0.015437849105182977,-0.04538111990192806,0.011000318402729765,0.3823384988531623,0.34277944211364186,0.4265148886567482,-0.17083689578180383,-0.5689492259306747,0.22203749148292215,0.0007009840755256569,-9.003614983127406e-07,0.002103853095982633,9.627628508313002e-07,-3.607830660834477e-05,4.079559024493805e-05,-0.0625,-0.7203124999999999,0.5,-0.006163698404957785,-0.023966016342158267,0.009834503321588212
4.440619231896679,1.9957282513372185,2.111915055620497,0.40968916116676557,0.34042538569461517,0.48692957823434563,-0.49211875038480457,-0.8557429397942841,-0.10750894701192251,1.3231120865597745e-08,-6.570299859731676e-13,3.969419209715053e-08,2.5631413645976764e-06,-4.3951201037756293e-05,4.5617626369083554e-05,-0.1875,-0.5,0.1875,-0.01579348014920079,-0.038273709903119714,0.010620242187819604,0.5525205474375883,0.4580540727978672,0.6413835990885617,-0.45154763422203814,-0.8167768878527312,-0.09024092295086925,0.011199676398718994,-0.01871235119809007,0.04202092364640459,2.2183591976532302e-05,-4.890521536946024e-06,4.738990976349e-05,0.3125,-0.25,0.8453124999999986,-0.03362977318849758,-0.05839770275838822,-0.01053493993208133
4.641588833612781,1.9093180314357212,2.0225322803395867,0.4569392574997181,0.4091278197719549,0.5101702148950413,-0.1864685094863603,-0.5006822745724563,0.1458512360150676,-0.0057435009126274306,-0.017168578816339077,4.3747661935950036e-05,-2.460973376583464e-05,-6.683290840470424e-05,2.4432437283024273e-05,0.0,-0.375,0.375,0.005484235739903198,-0.01872298186246932,0.031456753714406684,0.5149181837304656,0.4406786034646725,0.5890081617752233,0.013325774463396556,-0.3328855325179433,0.3667875994963707,2.298502654807244e-05,-2.194379966868887e-06,7.17884490156251e-05,5.418312895799637e-06,-2.678257096933867e-05,3.252364326795514e-05,0.125,-0.1875,0.4375,-0.007060933434409833,-0.018277256749560333,0.0034929962952696216
4.851653739092786,1.8266491656481534,1.8700023299651378,0.42734583671908244,0.36273969619708984,0.5043752395619359,-0.2964192616311152,-0.6995827273895983,0.042095294609121904,0.027778191413341258,-0.029797363337402977,0.11386118187910763,-5.169848295016877e-07,-6.347180501106303e-05,5.8419584424701474e-05,0.0625,-0.1875,0.3453124999999986,-0.01374358501601236,-0.04694874483082838,0.020774949980403964,0.46395252332859604,0.4125223510108542,0.5211124242167162,-0.31842639328931455,-0.7217962868123692,0.06348760287954393,0.006846952855156241,-8.925825444774382e-05,0.020670223135242555,-2.011535118545682e-05,-5.2544966781514765e-05,1.1185964208827726e-05,-0.125,-0.4375,0.125,-0.0008034720883038915,-0.017225949290914942,0.01907391417622363
5.071225575517377,1.747559662364937,1.689449823982417,0.47595626029524507,0.40281973027481904,0.5529349871327055,-0.09309860868074793,-0.43121613375759865,0.2778624707709752,0.0028102263783744696,-0.0010481153101646818,0.009675964652178353,-5.8501882664319105e-06,-4.8763941300150605e-05,3.28354279019366e-05,0.0,-0.375,0.375,-0.00045544736605762637,-0.028438612747221904,0.028122244284362982,0.5660735793715905,0.5002087762305665,0.6421684906989159,-0.10835808681838444,-0.5211298634627184,0.2451964135286259,0.002331139783438685,-4.119042162908926e-10,0.006993419855528732,1.3416328474291639e-06,-2.5527555676113645e-05,2.7054234838898292e-05,-0.375,-0.75,0.0,-0.00712947170776701,-0.03319806505826506,0.018049834907017677
5.300734599124639,1.6718945438224906,1.7905107739524353,0.5629805658368197,0.47751801789329285,0.6525168065895068,-0.3188362045291342,-0.6765587372343788,0.03224223045673674,-0.006082857214586568,-0.018244884152557244,-3.524453340286756e-10,-4.088623880516007e-05,-8.395546925602238e-05,7.064583144143757e-06,0.0625,-0.1875,0.3125,-0.0009460188184480245,-0.03174643772253596,0.030958258423125915,0.5986697478150667,0.5146370441456317,0.6781753158669878,-0.19073787301294942,-0.6050341524092857,0.20289044123841773,-0.004112161148017268,-0.013173409776505806,0.0008379847757502224,-8.573254612564973e-06,-3.208759920136223e-05,1.712140442068909e-05,0.5625,0.1875,0.9375,0.0016324737462767303,-0.019723364927035546,0.02138412366452948
5.540630538307391,1.599505542420614,1.7324495267610878,0.557372231093915,0.4676866771777943,0.6677882710930166,-0.19136659283105928,-0.5781149003866431,0.16364791464617662,-0.0005489350350407207,-0.0013145264996356875,5.6778581836169056e-12,-1.4246669045148153e-05,-5.972215346563975e-05,2.716740241317931e-05,0.25,-0.125,0.6578124999999986,-0.00014816065992384608,-0.019580620477265276,0.016727052375861272,0.5349701060879943,0.4605595394999172,0.6139090090371072,-0.3793868286400084,-0.8555048012812392,0.06307363766543399,0.003541553419032173,5.801000705472072e-05,0.00953132761655744,-7.422035521398307e-06,-2.8858582234961294e-05,1.176654286388634e-05,0.0625,-0.3125,0.3125,-0.0060809236538297284,-0.033284546237578726,0.017371767960960308
5.791383474866671,1.5302508101885979,1.5683820968466315,0.588015122593204,0.5038956344297669,0.6990692150564025,-0.2841701509327095,-0.6368155551916175,0.07087909700146884,-0.0009565510051099402,-0.0029378589274540066,6.515018839234332e-05,-5.836322219676671e-06,-5.240167059597095e-05,3.158245594045702e-05,-0.1875,-0.4375,0.0625,-0.012847414954427094,-0.03740654597491302,0.012560236729080729,0.566460060708313,0.5031766650497076,0.6357318476751147,-0.06964061784242404,-0.47902415745909366,0.2936281248251243,0.009044874576400685,-5.678627679195358e-10,0.02710878173857531,-3.58198172972779e-06,-3.091684716241272e-05,2.331969674160688e-05,-0.0625,-0.3125,0.1875,-0.00619183178396554,-0.028943667682609142,0.017652178767262414
6.053484765148217,1.46399464083075,1.409077561532147,0.4221259206452367,0.3571495222768692,0.4925604009211041,-0.254993547014692,-0.7187721275302152,0.14013343190448763,-1.6736065304723269e-06,-5.258699950827506e-06,2.529579529453313e-07,-7.999964636407064e-06,-3.150162714008198e-05,1.7066045309394033e-05,0.0625,-0.1875,0.375,-0.014230064450014623,-0.03113651266689903,0.00343267963118538,0.6266365218353274,0.5587185505408789,0.6980289286983071,-0.3649845357840604,-0.7956080203878969,0.09123662585208098,-0.05246149561186875,-0.1224364503258789,9.354678376371645e-09,1.2136634171044935e-05,-8.662148435797934e-06,3.141933281445991e-05,0.0625,-0.375,0.4375,-0.02027399302192734,-0.04575430643748683,0.003957101312503991
6.327448002866914,1.4006072038066784,1.3652138477708293,0.5821919433604736,0.5150627328040733,0.6547154958679431,-0.49327036958607096,-0.9327921690251685,-0.08648973410344092,-0.016939411657060033,-0.07679203039670314,0.026833882758016847,2.013685459489878e-05,-2.013953827491449e-05,5.7208886846780994e-05,0.25,-0.125,0.6578124999999986,-0.033687889477825195,-0.06842014112110935,0.0037740783404171183,0.6429430136861347,0.5484737155051481,0.7302356700001361,-0.3661174809471959,-0.8087042980044032,0.03878239854234945,-0.01855140488742113,-0.04521827424160705,2.845705917831065e-06,1.4802015739945329e-05,-2.8722172115955286e-06,3.1341247197992636e-05,0.125,-0.25,0.5,-0.03164777863279866,-0.055585066902501,-0.005014322032367788
6.6138100255059,1.3399642899252604,1.301716054260199,0.5086571863935005,0.4360384931999739,0.5881694439920367,-0.20504511293540872,-0.7052849906812297,0.2676771736984647,0.012515918255107561,-0.021354086992872244,0.05866053561005493,-3.530827995384955e-05,-7.757466641517829e-05,-2.569529988823155e-06,0.0,0.0,0.0,0.0031281851908673275,-0.0318942547888609,0.03893759050892454,0.5337776044347478,0.4716297301196515,0.605939524096223,-0.1840476666984614,-0.7104272209033695,0.4166332255003168,-0.003753066276843242,-0.011286810348983873,2.593057886737804e-05,-1.5202048411822044e-05,-3.585114492233171e-05,7.327761447660502e-06,0.0,-0.1875,0.1875,0.00478969347941316,-0.033609153976397986,0.04252838852445212
6.913131966262387,1.2819470679537748,1.1778400988236346,0.570403020149011,0.4810100471079223,0.6624446444084852,-0.0689655222320198,-0.3563372453573635,0.15261581223005,-0.034671702720413755,-0.09052703238295359,-1.4827674643669527e-10,-3.1499702420723086e-05,-6.70499669642638e-05,3.521465873992927e-06,-0.125,-0.3125,0.0,0.0030947017922393627,-0.02138478697983759,0.03340964764513252,0.6224881855047495,0.5407542414708714,0.7092977812028669,-0.13841349625681687,-0.47839744633773196,0.15614366770769267,1.2451733866214454e-08,-1.084016222341333e-08,4.8321435780485085e-08,-9.110719414506807e-06,-3.3928171108418834e-05,1.6455937398394958e-05,-0.25,-0.5,0.0,0.0037322865297504393,-0.01824205528637961,0.02430112491078988
7.226000353601509,1.2264418517652769,1.1773778386989544,0.5296963133528967,0.4773661364080887,0.6024142324553862,-0.5049234211090834,-0.8672042214375608,-0.18097942032988784,0.007514385848404359,-0.04019422065250672,0.06251601815452629,1.2954751241800455e-05,-1.8635877932360318e-05,4.202083078781864e-05,0.25,-0.0625,0.5625,-0.029859132618373252,-0.05665485186107002,-0.004493347335811664,0.6258996009485978,0.5419422445892408,0.7160884072059284,-0.3755824766665228,-0.7260497621738409,-0.006562980695116522,-0.018249970864926857,-0.04325430987632176,-5.354096226317692e-07,2.9610526952272842e-05,1.1763830222431826e-05,4.664635504224162e-05,0.125,-0.0625,0.375,-0.04142456668231631,-0.05889324974763834,-0.021080738602002214
7.553028260572817,1.1733398775679242,1.177818711651041,0.6129678041310385,0.5454077305448813,0.6932758630681837,-0.3029695765502538,-0.5549504240224081,-0.08507182843405313,-0.007149408775696697,-0.01645427858032084,4.111160434194794e-07,6.903814752767801e-06,-3.3305415498292856e-05,4.420691954583608e-05,0.0625,-0.25,0.4078124999999986,-0.013374592703844002,-0.039035288537106895,0.012422092226517464,0.5904822777575729,0.529862786705768,0.6587246447050825,-0.20329561184780687,-0.49623518674082445,0.1557781624750985,0.00782540744226079,-7.320244410635716e-12,0.023447418069984193,1.1277004787202394e-05,-6.488052617643902e-06,2.7855894645138767e-05,0.4375,0.1875,0.75,-0.010162576032008985,-0.03101644718816807,0.010100567456910703
7.894856506141497,1.1225370907797403,1.0798315375455159,0.5505103325459719,0.49954442396461074,0.6196734650273306,-0.14520131611436682,-0.4648864876597315,0.10072651079539688,-0.022576230936426356,-0.06223115941078837,0.004343501315131298,1.889770883511943e-05,-1.5190053753616484e-05,5.390658296249572e-05,-0.125,-0.3125,0.0,-0.018154134729226,-0.049461095165807566,0.007578637326948542,0.5966609725971486,0.5244499951667508,0.6652568223995288,-0.18105622763209794,-0.6301023744195788,0.2553253772955371,-3.0877697914322155e-05,-0.00015689126882854066,6.409655589326156e-05,-1.855803921646526e-08,-1.3992250076601263e-05,1.3606105616364993e-05,0.125,-0.1875,0.5,-0.010710664241493362,-0.034564146258282594,0.014397017680698095
