matrix_size,lesion_sigma_px,sigma,sigma_index,realization,dprime_analytic,h0_bottleneck_normalized,h1_bottleneck_normalized
96,5.0,0.25,0,0,35.449077018110316,0.6322884141937347,1.0171573189392924
96,5.0,0.25,0,1,35.449077018110316,0.8446920487275011,0.9731840654638058
96,5.0,0.25,0,2,35.449077018110316,1.1143156635207472,1.0089627073044638
96,5.0,0.25,0,3,35.449077018110316,0.6969978846519695,1.3010581977567675
96,5.0,0.25,0,4,35.449077018110316,0.6845546401908522,1.5801385542586361
96,5.0,0.25,0,5,35.449077018110316,0.7737023315678291,1.0677953904288087
96,5.0,0.25,0,6,35.449077018110316,0.8376895312709008,1.2490067175934532
96,5.0,0.25,0,7,35.449077018110316,1.3204609122298099,1.0607825394649901
96,5.0,0.25,0,8,35.449077018110316,0.6778505906203172,1.3529180538275676
96,5.0,0.25,0,9,35.449077018110316,1.0039501687101153,0.9203198833580036
96,5.0,0.25,0,10,35.449077018110316,0.9039908190461501,1.1466885378680607
96,5.0,0.25,0,11,35.449077018110316,0.770975807260349,1.342207199279365
96,5.0,0.25,0,12,35.449077018110316,1.4728172037837628,1.3476547416613363
96,5.0,0.25,0,13,35.449077018110316,1.1775888363892026,1.6688865771711698
96,5.0,0.25,0,14,35.449077018110316,1.0117760697104292,1.1329935440883747
96,5.0,0.25,0,15,35.449077018110316,0.8862961657349053,1.478663946658049
96,5.0,0.35,1,0,25.320769298650227,0.8320589054454185,1.0970846115212016
96,5.0,0.35,1,1,25.320769298650227,0.9132360865097614,0.9107146920081428
96,5.0,0.35,1,2,25.320769298650227,1.2715260812586593,1.101217437356497
96,5.0,0.35,1,3,25.320769298650227,0.9905921747772161,0.7497867226320662
96,5.0,0.35,1,4,25.320769298650227,1.1915795971689018,0.8668784342752781
96,5.0,0.35,1,5,25.320769298650227,1.0168321475505548,0.9535683638303791
96,5.0,0.35,1,6,25.320769298650227,1.1196761779853268,0.9509019486964851
96,5.0,0.35,1,7,25.320769298650227,1.1229830691541018,1.0768300836787374
96,5.0,0.35,1,8,25.320769298650227,0.8276349275633993,0.761090650610641
96,5.0,0.35,1,9,25.320769298650227,0.717770844720336,0.8487314022794137
96,5.0,0.35,1,10,25.320769298650227,0.8991901503059161,0.8234806266091138
96,5.0,0.35,1,11,25.320769298650227,0.8683291638836252,0.8825921378790956
96,5.0,0.35,1,12,25.320769298650227,1.0412808494271923,0.7914612850541384
96,5.0,0.35,1,13,25.320769298650227,1.0421749937284877,0.9526288711026607
96,5.0,0.35,1,14,25.320769298650227,0.9657198217817277,0.7026622977464116
96,5.0,0.35,1,15,25.320769298650227,0.8339350147069357,1.0520824421207235
96,5.0,0.5,2,0,17.724538509055158,0.8619847228567084,0.7154216812396432
96,5.0,0.5,2,1,17.724538509055158,1.0211355293146458,0.8151743789091914
96,5.0,0.5,2,2,17.724538509055158,0.830217513183504,0.9503691338100752
96,5.0,0.5,2,3,17.724538509055158,0.5765649120961163,0.4962987201550392
96,5.0,0.5,2,4,17.724538509055158,0.4642764370693221,0.7938148977505673
96,5.0,0.5,2,5,17.724538509055158,0.9843160001830427,1.02790082355809
96,5.0,0.5,2,6,17.724538509055158,0.8285117843025096,0.9421430509136562
96,5.0,0.5,2,7,17.724538509055158,0.5705498815019134,0.7109294808141255
96,5.0,0.5,2,8,17.724538509055158,0.6516768874457585,0.8164164109989964
96,5.0,0.5,2,9,17.724538509055158,0.9589418605725006,0.4691161490277474
